Action,HRID,Tars Key,Rate Level,Product,External System Code,External Code,Nb Pax,Tars Key Type,Declared in Systems,Booking Limit
A,HC1R1,,,SWA,1A,J6S,4,,No,No
A,HC1R1,,,SWA,1A,J6S,5,,No,No
A,HC1R1,,,SWA,1A,J6S,6,,No,No
A,HC1R1,,,SWA,AA,J6S,1,,No,No
A,HC1R1,,,SWA,AA,J6S,2,,No,No
A,HC1R1,,,SWA,AA,J6S,3,,No,No
A,HC1R1,,,SWA,AA,J6S,4,,No,No
A,HC1R1,,,SWA,AA,J6S,5,,No,No
A,HC1R1,,,SWA,AA,J6S,6,,No,No
A,HC1R1,,,SWA,UA,J6S,1,,No,No
A,HC1R1,,,SWA,UA,J6S,2,,No,No
A,HC1R1,,,SWA,UA,J6S,3,,No,No
A,HC1R1,,,SWA,UA,J6S,4,,No,No
A,HC1R1,,,SWA,UA,J6S,5,,No,No
A,HC1R1,,,SWA,UA,J6S,6,,No,No
A,HC1R1,,,SWA,TW,J6S,1,,No,No
A,HC1R1,,,SWA,TW,J6S,2,,No,No
A,HC1R1,,,SWA,TW,J6S,3,,No,No
A,HC1R1,,,SWA,TW,J6S,4,,No,No
A,HC1R1,,,SWA,TW,J6S,5,,No,No
A,HC1R1,,,SWA,TW,J6S,6,,No,No
A,HC1R1,,,SWA,WB,J6S,1,,No,No
A,HC1R1,,,SWA,WB,J6S,2,,No,No
A,HC1R1,,,SWA,WB,J6S,3,,No,No
A,HC1R1,,,SWA,WB,J6S,4,,No,No
A,HC1R1,,,SWA,WB,J6S,5,,No,No
A,HC1R1,,,SWA,WB,J6S,6,,No,No
A,HC1R1,,,SWA,DQ,SWA,1,,No,No
A,HC1R1,,,SWA,DQ,SWA,2,,No,No
A,HC1R1,,,SWA,DQ,SWA,3,,No,No
A,HC1R1,,,SWA,DQ,SWA,4,,No,No
A,HC1R1,,,SWA,DQ,SWA,5,,No,No
A,HC1R1,,,SWA,DQ,SWA,6,,No,No
A,HC1R1,,,SWA,HO,SWA,1,,No,No
A,HC1R1,,,SWA,HO,SWA,2,,No,No
A,HC1R1,,,SWA,HO,SWA,3,,No,No
A,HC1R1,,,SWA,HO,SWA,4,,No,No
A,HC1R1,,,SWA,HO,SWA,5,,No,No
A,HC1R1,,,SWA,HO,SWA,6,,No,No
A,HC1R1,,,SWA,TE,SWA,1,,No,No
A,HC1R1,,,SWA,TE,SWA,2,,No,No
A,HC1R1,,,SWA,TE,SWA,3,,No,No
A,HC1R1,,,SWA,TE,SWA,4,,No,No
A,HC1R1,,,SWA,TE,SWA,5,,No,No
A,HC1R1,,,SWA,TE,SWA,6,,No,No
A,HC1R1,,,S2D,1A,D5S,1,,No,No
A,HC1R1,,,S2D,1A,D5S,2,,No,No
A,HC1R1,,,S2D,1A,D5S,3,,No,No
A,HC1R1,,,S2D,1A,D5S,4,,No,No
A,HC1R1,,,S2D,1A,D5S,5,,No,No
A,HC1R1,,,S2D,AA,D5S,1,,No,No
A,HC1R1,,,S2D,AA,D5S,2,,No,No
A,HC1R1,,,S2D,AA,D5S,3,,No,No
A,HC1R1,,,S2D,AA,D5S,4,,No,No
A,HC1R1,,,S2D,AA,D5S,5,,No,No
A,HC1R1,,,S2D,UA,D5S,1,,No,No
A,HC1R1,,,S2D,UA,D5S,2,,No,No
A,HC1R1,,,S2D,UA,D5S,3,,No,No
A,HC1R1,,,S2D,UA,D5S,4,,No,No
A,HC1R1,,,S2D,UA,D5S,5,,No,No
A,HC1R1,,,S2D,TW,D5S,1,,No,No
A,HC1R1,,,S2D,TW,D5S,2,,No,No
A,HC1R1,,,S2D,TW,D5S,3,,No,No
A,HC1R1,,,S2D,TW,D5S,4,,No,No
A,HC1R1,,,S2D,TW,D5S,5,,No,No
A,HC1R1,,,S2D,WB,D5S,1,,No,No
A,HC1R1,,,S2D,WB,D5S,2,,No,No
A,HC1R1,,,S2D,WB,D5S,3,,No,No
A,HC1R1,,,S2D,WB,D5S,4,,No,No
A,HC1R1,,,S2D,WB,D5S,5,,No,No
A,HC1R1,,,S2D,DQ,S2D,1,,No,No
A,HC1R1,,,S2D,DQ,S2D,2,,No,No
A,HC1R1,,,S2D,DQ,S2D,3,,No,No
A,HC1R1,,,S2D,DQ,S2D,4,,No,No
A,HC1R1,,,S2D,DQ,S2D,5,,No,No
A,HC1R1,,,S2D,HO,S2D,1,,No,No
A,HC1R1,,,S2D,HO,S2D,2,,No,No
A,HC1R1,,,S2D,HO,S2D,3,,No,No
A,HC1R1,,,S2D,HO,S2D,4,,No,No
A,HC1R1,,,S2D,HO,S2D,5,,No,No
A,HC1R1,,,S2D,TE,S2D,1,,No,No
A,HC1R1,,,S2D,TE,S2D,2,,No,No
A,HC1R1,,,S2D,TE,S2D,3,,No,No
A,HC1R1,,,S2D,TE,S2D,4,,No,No
A,HC1R1,,,S2D,TE,S2D,5,,No,No
A,HC1R1,,,TWD,1A,D1T,1,,No,No
A,HC1R1,,,TWD,1A,D1T,2,,No,No
A,HC1R1,,,TWD,1A,D1T,3,,No,No
A,HC1R1,,,TWD,AA,D1T,1,,No,No
A,HC1R1,,,TWD,AA,D1T,2,,No,No
A,HC1R1,,,TWD,AA,D1T,3,,No,No
A,HC1R1,,,TWD,UA,D1T,1,,No,No
A,HC1R1,,,TWD,UA,D1T,2,,No,No
A,HC1R1,,,TWD,UA,D1T,3,,No,No
A,HC1R1,,,TWD,TW,D1T,1,,No,No
A,HC1R1,,,TWD,TW,D1T,2,,No,No
A,HC1R1,,,TWD,TW,D1T,3,,No,No
A,HC1R1,,,TWD,WB,D1T,1,,No,No
A,HC1R1,,,TWD,WB,D1T,2,,No,No
A,HC1R1,,,TWD,WB,D1T,3,,No,No
A,HC1R1,,,TWD,DQ,TWD,1,,No,No
A,HC1R1,,,TWD,DQ,TWD,2,,No,No
A,HC1R1,,,TWD,DQ,TWD,3,,No,No
A,HC1R1,,,TWD,HO,TWD,1,,No,No
A,HC1R1,,,TWD,HO,TWD,2,,No,No
A,HC1R1,,,TWD,HO,TWD,3,,No,No
A,HC1R1,,,TWD,TE,TWD,1,,No,No
A,HC1R1,,,TWD,TE,TWD,2,,No,No
A,HC1R1,,,TWD,TE,TWD,3,,No,No
A,HC1R1,,,TWC,1A,C1T,1,,No,No
A,HC1R1,,,TWC,1A,C1T,2,,No,No
A,HC1R1,,,TWC,1A,C1T,3,,No,No
A,HC1R1,,,TWC,AA,C1T,1,,No,No
A,HC1R1,,,TWC,AA,C1T,2,,No,No
A,HC1R1,,,TWC,AA,C1T,3,,No,No
A,HC1R1,,,TWC,UA,C1T,1,,No,No
A,HC1R1,,,TWC,UA,C1T,2,,No,No
A,HC1R1,,,TWC,UA,C1T,3,,No,No
A,HC1R1,,,TWC,TW,C1T,1,,No,No
A,HC1R1,,,TWC,TW,C1T,2,,No,No
A,HC1R1,,,TWC,TW,C1T,3,,No,No
A,HC1R1,,,TWC,WB,C1T,1,,No,No
A,HC1R1,,,TWC,WB,C1T,2,,No,No
A,HC1R1,,,TWC,WB,C1T,3,,No,No
A,HC1R1,,,TWC,DQ,TWC,1,,No,No
A,HC1R1,,,TWC,DQ,TWC,2,,No,No
A,HC1R1,,,TWC,DQ,TWC,3,,No,No
A,HC1R1,,,TWC,HO,TWC,1,,No,No
A,HC1R1,,,TWC,HO,TWC,2,,No,No
A,HC1R1,,,TWC,HO,TWC,3,,No,No
A,HC1R1,,,TWC,TE,TWC,1,,No,No
A,HC1R1,,,TWC,TE,TWC,2,,No,No
A,HC1R1,,,TWC,TE,TWC,3,,No,No
A,HC1R1,,,TWA,1A,C2S,1,,No,No
A,HC1R1,,,TWA,1A,C2S,2,,No,No
A,HC1R1,,,TWA,1A,C2S,3,,No,No
A,HC1R1,,,TWA,1A,C2S,4,,No,No
A,HC1R1,,,TWA,AA,C2S,1,,No,No
A,HC1R1,,,TWA,AA,C2S,2,,No,No
A,HC1R1,,,TWA,AA,C2S,3,,No,No
A,HC1R1,,,TWA,AA,C2S,4,,No,No
A,HC1R1,,,TWA,UA,C2S,1,,No,No
A,HC1R1,,,TWA,UA,C2S,2,,No,No
A,HC1R1,,,TWA,UA,C2S,3,,No,No
A,HC1R1,,,TWA,UA,C2S,4,,No,No
A,HC1R1,,,TWA,TW,C2S,1,,No,No
A,HC1R1,,,TWA,TW,C2S,2,,No,No
A,HC1R1,,,TWA,TW,C2S,3,,No,No
A,HC1R1,,,TWA,TW,C2S,4,,No,No
A,HC1R1,,,TWA,WB,C2S,1,,No,No
A,HC1R1,,,TWA,WB,C2S,2,,No,No
A,HC1R1,,,TWA,WB,C2S,3,,No,No
A,HC1R1,,,TWA,WB,C2S,4,,No,No
A,HC1R1,,,TWA,DQ,TWA,1,,No,No
A,HC1R1,,,TWA,DQ,TWA,2,,No,No
A,HC1R1,,,TWA,DQ,TWA,3,,No,No
A,HC1R1,,,TWA,DQ,TWA,4,,No,No
A,HC1R1,,,TWA,HO,TWA,1,,No,No
A,HC1R1,,,TWA,HO,TWA,2,,No,No
A,HC1R1,,,TWA,HO,TWA,3,,No,No
A,HC1R1,,,TWA,HO,TWA,4,,No,No
A,HC1R1,,,TWA,TE,TWA,1,,No,No
A,HC1R1,,,TWA,TE,TWA,2,,No,No
A,HC1R1,,,TWA,TE,TWA,3,,No,No
A,HC1R1,,,TWA,TE,TWA,4,,No,No
A,HC1R1,,,SXA,1A,S2S,1,,No,No
A,HC1R1,,,SXA,1A,S2S,2,,No,No
A,HC1R1,,,SXA,AA,S2S,1,,No,No
A,HC1R1,,,SXA,AA,S2S,2,,No,No
A,HC1R1,,,SXA,UA,S2S,1,,No,No
A,HC1R1,,,SXA,UA,S2S,2,,No,No
A,HC1R1,,,SXA,TW,S2S,1,,No,No
A,HC1R1,,,SXA,TW,S2S,2,,No,No
A,HC1R1,,,SXA,WB,S2S,1,,No,No
A,HC1R1,,,SXA,WB,S2S,2,,No,No
A,HC1R1,,,SXA,DQ,SXA,1,,No,No
A,HC1R1,,,SXA,DQ,SXA,2,,No,No
A,HC1R1,,,SXA,HO,SXA,1,,No,No
A,HC1R1,,,SXA,HO,SXA,2,,No,No
A,HC1R1,,,SXA,TE,SXA,1,,No,No
A,HC1R1,,,SXA,TE,SXA,2,,No,No
A,HC1R1,,,TRA,1A,B2S,1,,No,No
A,HC1R1,,,TRA,1A,B2S,2,,No,No
A,HC1R1,,,TRA,1A,B2S,3,,No,No
A,HC1R1,,,TRA,1A,B2S,4,,No,No
A,HC1R1,,,TRA,AA,B2S,1,,No,No
A,HC1R1,,,TRA,AA,B2S,2,,No,No
A,HC1R1,,,TRA,AA,B2S,3,,No,No
A,HC1R1,,,TRA,AA,B2S,4,,No,No
A,HC1R1,,,TRA,UA,B2S,1,,No,No
A,HC1R1,,,TRA,UA,B2S,2,,No,No
A,HC1R1,,,TRA,UA,B2S,3,,No,No
A,HC1R1,,,TRA,UA,B2S,4,,No,No
A,HC1R1,,,TRA,TW,B2S,1,,No,No
A,HC1R1,,,TRA,TW,B2S,2,,No,No
A,HC1R1,,,TRA,TW,B2S,3,,No,No
A,HC1R1,,,TRA,TW,B2S,4,,No,No
A,HC1R1,,,TRA,WB,B2S,1,,No,No
A,HC1R1,,,TRA,WB,B2S,2,,No,No
A,HC1R1,,,TRA,WB,B2S,3,,No,No
A,HC1R1,,,TRA,WB,B2S,4,,No,No
A,HC1R1,,,TRA,DQ,TRA,1,,No,No
A,HC1R1,,,TRA,DQ,TRA,2,,No,No
A,HC1R1,,,TRA,DQ,TRA,3,,No,No
A,HC1R1,,,TRA,DQ,TRA,4,,No,No
A,HC1R1,,,TRA,HO,TRA,1,,No,No
A,HC1R1,,,TRA,HO,TRA,2,,No,No
A,HC1R1,,,TRA,HO,TRA,3,,No,No
A,HC1R1,,,TRA,HO,TRA,4,,No,No
A,HC1R1,,,TRA,TE,TRA,1,,No,No
A,HC1R1,,,TRA,TE,TRA,2,,No,No
A,HC1R1,,,TRA,TE,TRA,3,,No,No
A,HC1R1,,,TRA,TE,TRA,4,,No,No
A,HC1R1,,,S4B,1A,S1T,1,,No,No
A,HC1R1,,,S4B,1A,S1T,2,,No,No
A,HC1R1,,,S4B,1A,S1T,3,,No,No
A,HC1R1,,,S4B,1A,S1T,4,,No,No
A,HC1R1,,,S4B,1A,S1T,5,,No,No
A,HC1R1,,,S4B,1A,S1T,6,,No,No
A,HC1R1,,,S4B,AA,S1T,1,,No,No
A,HC1R1,,,S4B,AA,S1T,2,,No,No
A,HC1R1,,,S4B,AA,S1T,3,,No,No
A,HC1R1,,,S4B,AA,S1T,4,,No,No
A,HC1R1,,,S4B,AA,S1T,5,,No,No
A,HC1R1,,,S4B,AA,S1T,6,,No,No
A,HC1R1,,,S4B,UA,S1T,1,,No,No
A,HC1R1,,,S4B,UA,S1T,2,,No,No
A,HC1R1,,,S4B,UA,S1T,3,,No,No
A,HC1R1,,,S4B,UA,S1T,4,,No,No
A,HC1R1,,,S4B,UA,S1T,5,,No,No
A,HC1R1,,,S4B,UA,S1T,6,,No,No
A,HC1R1,,,S4B,TW,S1T,1,,No,No
A,HC1R1,,,S4B,TW,S1T,2,,No,No
A,HC1R1,,,S4B,TW,S1T,3,,No,No
A,HC1R1,,,S4B,TW,S1T,4,,No,No
A,HC1R1,,,S4B,TW,S1T,5,,No,No
A,HC1R1,,,S4B,TW,S1T,6,,No,No
A,HC1R1,,,S4B,WB,S1T,1,,No,No
A,HC1R1,,,S4B,WB,S1T,2,,No,No
A,HC1R1,,,S4B,WB,S1T,3,,No,No
A,HC1R1,,,S4B,WB,S1T,4,,No,No
A,HC1R1,,,S4B,WB,S1T,5,,No,No
A,HC1R1,,,S4B,WB,S1T,6,,No,No
A,HC1R1,,,S4B,DQ,S4B,1,,No,No
A,HC1R1,,,S4B,DQ,S4B,2,,No,No
A,HC1R1,,,S4B,DQ,S4B,3,,No,No
A,HC1R1,,,S4B,DQ,S4B,4,,No,No
A,HC1R1,,,S4B,DQ,S4B,5,,No,No
A,HC1R1,,,S4B,DQ,S4B,6,,No,No
A,HC1R1,,,S4B,HO,S4B,1,,No,No
A,HC1R1,,,S4B,HO,S4B,2,,No,No
A,HC1R1,,,S4B,HO,S4B,3,,No,No
A,HC1R1,,,S4B,HO,S4B,4,,No,No
A,HC1R1,,,S4B,HO,S4B,5,,No,No
A,HC1R1,,,S4B,HO,S4B,6,,No,No
A,HC1R1,,,S4B,TE,S4B,1,,No,No
A,HC1R1,,,S4B,TE,S4B,2,,No,No
A,HC1R1,,,S4B,TE,S4B,3,,No,No
A,HC1R1,,,S4B,TE,S4B,4,,No,No
A,HC1R1,,,S4B,TE,S4B,5,,No,No
A,HC1R1,,,S4B,TE,S4B,6,,No,No
A,HC1R1,,,TWE,1A,C4S,1,,No,No
A,HC1R1,,,TWE,1A,C4S,2,,No,No
A,HC1R1,,,TWE,1A,C4S,3,,No,No
A,HC1R1,,,TWE,1A,C4S,4,,No,No
A,HC1R1,,,TWE,AA,C4S,1,,No,No
A,HC1R1,,,TWE,AA,C4S,2,,No,No
A,HC1R1,,,TWE,AA,C4S,3,,No,No
A,HC1R1,,,TWE,AA,C4S,4,,No,No
A,HC1R1,,,TWE,UA,C4S,1,,No,No
A,HC1R1,,,TWE,UA,C4S,2,,No,No
A,HC1R1,,,TWE,UA,C4S,3,,No,No
A,HC1R1,,,TWE,UA,C4S,4,,No,No
A,HC1R1,,,TWE,TW,C4S,1,,No,No
A,HC1R1,,,TWE,TW,C4S,2,,No,No
A,HC1R1,,,TWE,TW,C4S,3,,No,No
A,HC1R1,,,TWE,TW,C4S,4,,No,No
A,HC1R1,,,TWE,WB,C4S,1,,No,No
A,HC1R1,,,TWE,WB,C4S,2,,No,No
A,HC1R1,,,TWE,WB,C4S,3,,No,No
A,HC1R1,,,TWE,WB,C4S,4,,No,No
A,HC1R1,,,TWE,DQ,TWE,1,,No,No
A,HC1R1,,,TWE,DQ,TWE,2,,No,No
A,HC1R1,,,TWE,DQ,TWE,3,,No,No
A,HC1R1,,,TWE,DQ,TWE,4,,No,No
A,HC1R1,,,TWE,HO,TWE,1,,No,No
A,HC1R1,,,TWE,HO,TWE,2,,No,No
A,HC1R1,,,TWE,HO,TWE,3,,No,No
A,HC1R1,,,TWE,HO,TWE,4,,No,No
A,HC1R1,,,TWE,TE,TWE,1,,No,No
A,HC1R1,,,TWE,TE,TWE,2,,No,No
A,HC1R1,,,TWE,TE,TWE,3,,No,No
A,HC1R1,,,TWE,TE,TWE,4,,No,No
A,HC1R1,,,TWAMVZ,1A,B1T,1,,No,No
A,HC1R1,,,TWAMVZ,1A,B1T,2,,No,No
A,HC1R1,,,TWAMVZ,1A,B1T,3,,No,No
A,HC1R1,,,TWAMVZ,AA,B1T,1,,No,No
A,HC1R1,,,TWAMVZ,AA,B1T,2,,No,No
A,HC1R1,,,TWAMVZ,AA,B1T,3,,No,No
A,HC1R1,,,TWAMVZ,UA,B1T,1,,No,No
A,HC1R1,,,TWAMVZ,UA,B1T,2,,No,No
A,HC1R1,,,TWAMVZ,UA,B1T,3,,No,No
A,HC1R1,,,TWAMVZ,TW,B1T,1,,No,No
A,HC1R1,,,TWAMVZ,TW,B1T,2,,No,No
A,HC1R1,,,TWAMVZ,TW,B1T,3,,No,No
A,HC1R1,,,TWAMVZ,WB,B1T,1,,No,No
A,HC1R1,,,TWAMVZ,WB,B1T,2,,No,No
A,HC1R1,,,TWAMVZ,WB,B1T,3,,No,No
A,HC1R1,,,TWAMVZ,DQ,TWAMVZ,1,,No,No
A,HC1R1,,,TWAMVZ,DQ,TWAMVZ,2,,No,No
A,HC1R1,,,TWAMVZ,DQ,TWAMVZ,3,,No,No
A,HC1R1,,,TWAMVZ,HO,TWAMVZ,1,,No,No
A,HC1R1,,,TWAMVZ,HO,TWAMVZ,2,,No,No
A,HC1R1,,,TWAMVZ,HO,TWAMVZ,3,,No,No
A,HC1R1,,,TWAMVZ,TE,TWAMVZ,1,,No,No
A,HC1R1,,,TWAMVZ,TE,TWAMVZ,2,,No,No
A,HC1R1,,,TWAMVZ,TE,TWAMVZ,3,,No,No
A,HC1R2,,,TFC,1A,D2S,1,,No,No
A,HC1R2,,,TFC,1A,D2S,2,,No,No
A,HC1R2,,,TFC,1A,D2S,3,,No,No
A,HC1R2,,,TFC,1A,D2S,4,,No,No
A,HC1R2,,,TFC,AA,D2S,1,,No,No
A,HC1R2,,,TFC,AA,D2S,2,,No,No
A,HC1R2,,,TFC,AA,D2S,3,,No,No
A,HC1R2,,,TFC,AA,D2S,4,,No,No
A,HC1R2,,,TFC,UA,D2S,1,,No,No
A,HC1R2,,,TFC,UA,D2S,2,,No,No
A,HC1R2,,,TFC,UA,D2S,3,,No,No
A,HC1R2,,,TFC,UA,D2S,4,,No,No
A,HC1R2,,,TFC,TW,D2S,1,,No,No
A,HC1R2,,,TFC,TW,D2S,2,,No,No
A,HC1R2,,,TFC,TW,D2S,3,,No,No
A,HC1R2,,,TFC,TW,D2S,4,,No,No
A,HC1R2,,,TFC,WB,D2S,1,,No,No
A,HC1R2,,,TFC,WB,D2S,2,,No,No
A,HC1R2,,,TFC,WB,D2S,3,,No,No
A,HC1R2,,,TFC,WB,D2S,4,,No,No
A,HC1R2,,,TFC,DQ,TFC,1,,No,No
A,HC1R2,,,TFC,DQ,TFC,2,,No,No
A,HC1R2,,,TFC,DQ,TFC,3,,No,No
A,HC1R2,,,TFC,DQ,TFC,4,,No,No
A,HC1R2,,,TFC,HO,TFC,1,,No,No
A,HC1R2,,,TFC,HO,TFC,2,,No,No
A,HC1R2,,,TFC,HO,TFC,3,,No,No
A,HC1R2,,,TFC,HO,TFC,4,,No,No
A,HC1R2,,,TFC,TE,TFC,1,,No,No
A,HC1R2,,,TFC,TE,TFC,2,,No,No
A,HC1R2,,,TFC,TE,TFC,3,,No,No
A,HC1R2,,,TFC,TE,TFC,4,,No,No
A,HC1R2,,,R3CZ,1A,D4S,1,,No,No
A,HC1R2,,,R3CZ,1A,D4S,2,,No,No
A,HC1R2,,,R3CZ,1A,D4S,3,,No,No
A,HC1R2,,,R3CZ,1A,D4S,4,,No,No
A,HC1R2,,,R3CZ,AA,D4S,1,,No,No
A,HC1R2,,,R3CZ,AA,D4S,2,,No,No
A,HC1R2,,,R3CZ,AA,D4S,3,,No,No
A,HC1R2,,,R3CZ,AA,D4S,4,,No,No
A,HC1R2,,,R3CZ,UA,D4S,1,,No,No
A,HC1R2,,,R3CZ,UA,D4S,2,,No,No
A,HC1R2,,,R3CZ,UA,D4S,3,,No,No
A,HC1R2,,,R3CZ,UA,D4S,4,,No,No
A,HC1R2,,,R3CZ,TW,D4S,1,,No,No
A,HC1R2,,,R3CZ,TW,D4S,2,,No,No
A,HC1R2,,,R3CZ,TW,D4S,3,,No,No
A,HC1R2,,,R3CZ,TW,D4S,4,,No,No
A,HC1R2,,,R3CZ,WB,D4S,1,,No,No
A,HC1R2,,,R3CZ,WB,D4S,2,,No,No
A,HC1R2,,,R3CZ,WB,D4S,3,,No,No
A,HC1R2,,,R3CZ,WB,D4S,4,,No,No
A,HC1R2,,,R3CZ,DQ,R3CZ,1,,No,No
A,HC1R2,,,R3CZ,DQ,R3CZ,2,,No,No
A,HC1R2,,,R3CZ,DQ,R3CZ,3,,No,No
A,HC1R2,,,R3CZ,DQ,R3CZ,4,,No,No
A,HC1R2,,,R3CZ,HO,R3CZ,1,,No,No
A,HC1R2,,,R3CZ,HO,R3CZ,2,,No,No
A,HC1R2,,,R3CZ,HO,R3CZ,3,,No,No
A,HC1R2,,,R3CZ,HO,R3CZ,4,,No,No
A,HC1R2,,,R3CZ,TE,R3CZ,1,,No,No
A,HC1R2,,,R3CZ,TE,R3CZ,2,,No,No
A,HC1R2,,,R3CZ,TE,R3CZ,3,,No,No
A,HC1R2,,,R3CZ,TE,R3CZ,4,,No,No
A,HC1R2,,,TWAEF,1A,E2S,1,,No,No
A,HC1R2,,,TWAEF,1A,E2S,2,,No,No
A,HC1R2,,,TWAEF,1A,E2S,3,,No,No
A,HC1R2,,,TWAEF,AA,E2S,1,,No,No
A,HC1R2,,,TWAEF,AA,E2S,2,,No,No
A,HC1R2,,,TWAEF,AA,E2S,3,,No,No
A,HC1R2,,,TWAEF,UA,E2S,1,,No,No
A,HC1R2,,,TWAEF,UA,E2S,2,,No,No
A,HC1R2,,,TWAEF,UA,E2S,3,,No,No
A,HC1R2,,,TWAEF,TW,E2S,1,,No,No
A,HC1R2,,,TWAEF,TW,E2S,2,,No,No
A,HC1R2,,,TWAEF,TW,E2S,3,,No,No
A,HC1R2,,,TWAEF,WB,E2S,1,,No,No
A,HC1R2,,,TWAEF,WB,E2S,2,,No,No
A,HC1R2,,,TWAEF,WB,E2S,3,,No,No
A,HC1R2,,,TWAEF,DQ,TWAEF,1,,No,No
A,HC1R2,,,TWAEF,DQ,TWAEF,2,,No,No
A,HC1R2,,,TWAEF,DQ,TWAEF,3,,No,No
A,HC1R2,,,TWAEF,HO,TWAEF,1,,No,No
A,HC1R2,,,TWAEF,HO,TWAEF,2,,No,No
A,HC1R2,,,TWAEF,HO,TWAEF,3,,No,No
A,HC1R2,,,TWAEF,TE,TWAEF,1,,No,No
A,HC1R2,,,TWAEF,TE,TWAEF,2,,No,No
A,HC1R2,,,TWAEF,TE,TWAEF,3,,No,No
A,HC1R2,,,TWAZ,1A,D1T,1,,No,No
A,HC1R2,,,TWAZ,1A,D1T,2,,No,No
A,HC1R2,,,TWAZ,AA,D1T,1,,No,No
A,HC1R2,,,TWAZ,AA,D1T,2,,No,No
A,HC1R2,,,TWAZ,UA,D1T,1,,No,No
A,HC1R2,,,TWAZ,UA,D1T,2,,No,No
A,HC1R2,,,TWAZ,TW,D1T,1,,No,No
A,HC1R2,,,TWAZ,TW,D1T,2,,No,No
A,HC1R2,,,TWAZ,WB,D1T,1,,No,No
A,HC1R2,,,TWAZ,WB,D1T,2,,No,No
A,HC1R2,,,TWAZ,DQ,TWAZ,1,,No,No
A,HC1R2,,,TWAZ,DQ,TWAZ,2,,No,No
A,HC1R2,,,TWAZ,HO,TWAZ,1,,No,No
A,HC1R2,,,TWAZ,HO,TWAZ,2,,No,No
A,HC1R2,,,TWAZ,TE,TWAZ,1,,No,No
A,HC1R2,,,TWAZ,TE,TWAZ,2,,No,No
A,HC1R2,,,SGC,1A,D1S,1,,No,No
A,HC1R2,,,SGC,AA,D1S,1,,No,No
A,HC1R2,,,SGC,UA,D1S,1,,No,No
A,HC1R2,,,SGC,TW,D1S,1,,No,No
A,HC1R2,,,SGC,WB,D1S,1,,No,No
A,HC1R2,,,SGC,DQ,SGC,1,,No,No
A,HC1R2,,,SGC,HO,SGC,1,,No,No
A,HC1R2,,,SGC,TE,SGC,1,,No,No
A,HC1R2,,,S4AZ,1A,D5S,1,,No,No
A,HC1R2,,,S4AZ,1A,D5S,2,,No,No
A,HC1R2,,,S4AZ,1A,D5S,3,,No,No
A,HC1R2,,,S4AZ,1A,D5S,4,,No,No
A,HC1R2,,,S4AZ,1A,D5S,5,,No,No
A,HC1R2,,,S4AZ,AA,D5S,1,,No,No
A,HC1R2,,,S4AZ,AA,D5S,2,,No,No
A,HC1R2,,,S4AZ,AA,D5S,3,,No,No
A,HC1R2,,,S4AZ,AA,D5S,4,,No,No
A,HC1R2,,,S4AZ,AA,D5S,5,,No,No
A,HC1R2,,,S4AZ,UA,D5S,1,,No,No
A,HC1R2,,,S4AZ,UA,D5S,2,,No,No
A,HC1R2,,,S4AZ,UA,D5S,3,,No,No
A,HC1R2,,,S4AZ,UA,D5S,4,,No,No
A,HC1R2,,,S4AZ,UA,D5S,5,,No,No
A,HC1R2,,,S4AZ,TW,D5S,1,,No,No
A,HC1R2,,,S4AZ,TW,D5S,2,,No,No
A,HC1R2,,,S4AZ,TW,D5S,3,,No,No
A,HC1R2,,,S4AZ,TW,D5S,4,,No,No
A,HC1R2,,,S4AZ,TW,D5S,5,,No,No
A,HC1R2,,,S4AZ,WB,D5S,1,,No,No
A,HC1R2,,,S4AZ,WB,D5S,2,,No,No
A,HC1R2,,,S4AZ,WB,D5S,3,,No,No
A,HC1R2,,,S4AZ,WB,D5S,4,,No,No
A,HC1R2,,,S4AZ,WB,D5S,5,,No,No
A,HC1R2,,,S4AZ,DQ,S4AZ,1,,No,No
A,HC1R2,,,S4AZ,DQ,S4AZ,2,,No,No
A,HC1R2,,,S4AZ,DQ,S4AZ,3,,No,No
A,HC1R2,,,S4AZ,DQ,S4AZ,4,,No,No
A,HC1R2,,,S4AZ,DQ,S4AZ,5,,No,No
A,HC1R2,,,S4AZ,HO,S4AZ,1,,No,No
A,HC1R2,,,S4AZ,HO,S4AZ,2,,No,No
A,HC1R2,,,S4AZ,HO,S4AZ,3,,No,No
A,HC1R2,,,S4AZ,HO,S4AZ,4,,No,No
A,HC1R2,,,S4AZ,HO,S4AZ,5,,No,No
A,HC1R2,,,S4AZ,TE,S4AZ,1,,No,No
A,HC1R2,,,S4AZ,TE,S4AZ,2,,No,No
A,HC1R2,,,S4AZ,TE,S4AZ,3,,No,No
A,HC1R2,,,S4AZ,TE,S4AZ,4,,No,No
A,HC1R2,,,S4AZ,TE,S4AZ,5,,No,No
A,HC1R2,,,SWA,1A,J5S,1,,No,No
A,HC1R2,,,SWA,1A,J5S,2,,No,No
A,HC1R2,,,SWA,1A,J5S,3,,No,No
A,HC1R2,,,SWA,1A,J5S,4,,No,No
A,HC1R2,,,SWA,1A,J5S,5,,No,No
A,HC1R2,,,SWA,AA,J5S,1,,No,No
A,HC1R2,,,SWA,AA,J5S,2,,No,No
A,HC1R2,,,SWA,AA,J5S,3,,No,No
A,HC1R2,,,SWA,AA,J5S,4,,No,No
A,HC1R2,,,SWA,AA,J5S,5,,No,No
A,HC1R2,,,SWA,UA,J5S,1,,No,No
